"","GeoName","Region","year","Totalemploymentnumberofjobs","Wageandsalaryemployment","Proprietorsemployment","Farmproprietorsemployment","Nonfarmproprietorsemployment2","Farmemployment","Nonfarmemployment","Privatenonfarmemployment","Forestryfishingandrelatedactivities","Miningquarryingandoilandgasextraction","Utilities","Construction","Manufacturing","Wholesaletrade","Retailtrade","Transportationandwarehousing","Information","Financeandinsurance","Realestateandrentalandleasing","Professionalscientificandtechnicalservices","Managementofcompaniesandenterprises","Administrativeandsupportandwastemanagementandremediationservices","Educationalservices","Healthcareandsocialassistance","Artsentertainmentandrecreation","Accommodationandfoodservices","Otherservicesexceptgovernmentandgovernmententerprises","Governmentandgovernmententerprises","Federalcivilian","Military","Stateandlocal","Stategovernment","Localgovernment","Post","year_effective"
"652","New Jersey",2,2014,5206898,4010156,1196742,8333,1188409,17885,5189013,4571953,"6490","4335","14828","233280","257595",247138,538549,"205505","93955",321179,302592,444657,84793,335439,134020,617945,117962,"327129","284562",617060,48980,24933,543147,141325,401822,1,2012
"653","New Jersey",2,2015,5303132,4061785,1241347,8580,1232767,17832,5285300,4672108,"6450","4334","15805","239400","253996",250456,548319,"229131","92135",329773,311775,458734,86607,337524,137034,632887,118009,"327882","291857",613192,49268,24834,539090,139005,400085,1,2012
"654","New Jersey",2,2016,5391258,4122606,1268652,8666,1259986,19832,5371426,4760982,"6989","4410","16839","249910","259352",238069,547236,"257194","91739",340079,320405,461504,91521,346854,137892,641902,122527,"336150","290410",610444,49430,24609,536405,140774,395631,1,2012
"655","New Jersey",2,2017,5448785,4174983,1273802,8806,1264996,19305,5429480,4817838,"6812","3823","15499","249296","261121",239380,548652,"283931","89815",340478,332234,459390,91813,350779,136814,651860,124722,"342331","289088",611642,49422,25202,537018,140097,396921,1,2012
"656","New Jersey",2,2018,5550061,4222072,1327989,8855,1319134,17731,5532330,4920119,"6809","3022","16473","254846","263518",238816,542737,"305745","88722",352567,343903,467757,95062,354150,137826,664635,129135,"353194","301202",612211,48592,25086,538533,141458,397075,1,2012
"657","New Jersey",2,2019,5571245,4265250,1305995,8704,1297291,16793,5554452,4938907,"6647","2782","16064","254626","266640",236759,533077,"326497","85039",344748,335902,466254,96994,356892,140595,678195,128227,"359135","303834",615545,48557,25824,541164,141936,399228,1,2012
"658","New Jersey",2,2020,5319454,3922381,1397073,8735,1388338,15593,5303861,4714916,"6424","2891","15435","256120","253688",225352,501150,"332300","86963",369705,359667,459518,96076,332661,128865,637570,100362,"276136","274033",588945,50672,25636,512637,139592,373045,1,2012
"659","New Jersey",2,2021,5585214,4097199,1488015,8732,1479283,17221,5567993,4981043,"6475","3027","15649","258496","256162",232122,524034,"361363","93124",394810,395582,485910,95580,359500,131869,660650,112526,"309692","284472",586950,49031,25833,512086,137613,374473,1,2012
"660","New Jersey",2,2022,5905843,4307291,1598552,8731,1589821,16473,5889370,5293067,"6743","3170","16161","268659","266311",243182,537971,"395256","100988",427219,439646,514908,98701,374440,140611,690660,121058,"348849","298534",596303,48866,25081,522356,136306,386050,1,2012
"661","New Mexico",6,2001,976506,792124,184382,17825,166557,24378,952128,746987,"5222","20098","4304","63628","45736",28304,110525,"24083","19576",31063,29142,60246,6001,53482,11941,88130,19098,"76427","49981",205141,28796,16845,159500,65418,94082,0,NA
"662","New Mexico",6,2002,984383,801308,183075,14530,168545,20859,963524,753791,"5474","18000","4125","61835","43812",27401,111115,"24151","18656",31220,29703,60438,5951,54245,12741,94464,20099,"78006","52355",209733,29997,17181,162555,65804,96751,0,NA
"663","New Mexico",6,2003,1003008,812462,190546,16045,174501,22838,980170,766536,"5024","18998","4140","64017","41599",26889,112407,"24061","17965",31490,31365,62974,5425,53285,13947,99831,20499,"79711","52909",213634,29842,17405,166387,67604,98783,0,NA
"664","New Mexico",6,2004,1027012,828962,198050,15632,182418,22619,1004393,786823,"5171","19193","4090","68102","40614",27554,114197,"24927","17253",31795,33929,65953,5328,54271,14850,104269,21006,"80409","53912",217570,29804,17426,170340,68582,101758,0,NA
"665","New Mexico",6,2005,1050201,844245,205956,15588,190368,23272,1026929,808183,"5276","21140","4120","73532","41013",28629,116223,"25188","17362",31853,37060,66864,6339,55054,15570,105655,21541,"81349","54415",218746,30084,16258,172404,69102,103302,0,NA
"666","New Mexico",6,2006,1079128,867015,212113,15255,196858,22829,1056299,842018,"5168","23608","4174","79386","42827",29396,116530,"25839","18444",32553,39300,74289,6413,58402,15910,107904,21928,"84336","55611",214281,30541,15764,167976,63648,104328,0,NA
"667","New Mexico",6,2007,1103272,876587,226685,18139,208546,25761,1077511,867636,"5182","24901","4453","80088","42769",28970,118695,"27337","18883",33731,42018,81923,6063,60341,15763,111714,22966,"84947","56892",209875,30328,15118,164429,59491,104938,0,NA
"668","New Mexico",6,2008,1105330,879291,226039,18041,207998,24712,1080618,867350,"5308","28338","4568","77346","40597",28700,117761,"26609","18960",34628,41585,81961,5893,60195,15985,114613,23326,"83799","57178",213268,30748,14277,168243,60927,107316,0,NA
"669","New Mexico",6,2009,1071898,845418,226480,18270,208210,25238,1046660,830523,"5228","24437","4800","66395","36528",26621,113508,"24221","17491",35921,39712,80213,5559,55688,16358,117827,23265,"81399","55352",216137,31960,15252,168925,61142,107783,0,NA
"670","New Mexico",6,2010,1059918,836525,223393,19083,204310,25631,1034287,816832,"5184","27061","4562","61130","34551",26905,110352,"23444","17132",34585,39642,78392,5371,54283,16813,119445,23103,"81143","53734",217455,33728,17136,166591,60383,106208,0,NA
"671","New Mexico",6,2011,1064201,836189,228012,20715,207297,27322,1036879,823041,"5221","28339","4504","59142","35694",26490,111427,"24330","16505",35552,39901,77515,5477,54696,16276,121567,23135,"82291","54979",213838,32600,18057,163181,58285,104896,0,NA
"672","New Mexico",6,2012,1067145,839254,227891,21328,206563,28262,1038883,826968,"5133","34209","4532","57947","35709",26475,111840,"25377","16473",35108,38462,76125,5429,53426,16152,123226,23702,"83194","54449",211915,31631,18178,162106,57505,104601,0,NA
"673","New Mexico",6,2013,1075551,846495,229056,21649,207407,29310,1046241,835381,"5235","36852","4611","59142","35416",26688,112726,"25512","16059",34810,38690,75916,5497,54594,16426,123735,23725,"85494","54253",210860,30400,18350,162110,57757,104353,0,NA
"674","New Mexico",6,2014,1083585,852640,230945,21557,209388,28346,1055239,845579,"5675","38217","4590","59584","33986",28853,113925,"25912","15726",34461,39285,76113,5632,54369,16709,124796,24213,"88297","55236",209660,29451,17809,162400,58754,103646,0,NA
"675","New Mexico",6,2015,1092272,860272,232000,21542,210458,29003,1063269,854485,"5556","36663","4606","59708","34103",28501,114888,"27239","15588",34464,39832,77539,5845,52994,16960,129723,24247,"90193","55836",208784,29188,17126,162470,58970,103500,0,NA
"676","New Mexico",6,2016,1092375,861158,231217,21476,209741,29826,1062549,854083,"5819","31815","4809","60010","33152",25372,113634,"26672","16001",35406,40127,77752,6327,53889,17017,134263,24137,"92523","55358",208466,29384,17085,161997,58715,103282,0,NA
"677","New Mexico",6,2017,1095489,862616,232873,21410,211463,28930,1066559,860410,"5989","31207","4563","62068","32512",24989,111460,"28059","15491",35673,40706,79924,6129,56398,16808,134793,25142,"93512","54987",206149,29280,17404,159465,57456,102009,0,NA
"678","New Mexico",6,2018,1110587,875784,234803,21322,213481,28766,1081821,875655,"6013","31922","4524","64919","33314",24888,110702,"30827","15094",36716,41698,81686,6593,57322,16609,135926,25485,"94736","56681",206166,28878,17593,159695,57465,102230,0,NA
"679","New Mexico",6,2019,1116844,890636,226208,21173,205035,28061,1088783,880931,"5954","31997","4445","67896","34044",24986,108118,"32228","14005",35736,39446,83459,6663,59413,17231,136920,25872,"95992","56526",207852,29077,17981,160794,57386,103408,0,NA
"680","New Mexico",6,2020,1069531,833796,235735,21072,214663,28305,1041226,839461,"5949","26138","4407","67308","32678",23703,106200,"34364","12253",37322,41476,83380,6470,55380,14933,134837,21307,"79280","52076",201765,30184,18007,153574,57455,96119,0,NA
"681","New Mexico",6,2021,1092639,846057,246582,20999,225583,27643,1064996,868128,"5987","24990","4500","65168","32532",23723,110127,"38904","13936",38576,44568,86513,6463,57483,16284,137348,22987,"84641","53398",196868,29627,18033,149208,55402,93806,0,NA
"682","New Mexico",6,2022,1139488,878478,261010,20491,240519,26416,1113072,913153,"6223","28039","4476","67735","33829",25062,112166,"44779","15066",41302,49032,89859,6774,60204,17553,139389,24196,"92244","55225",199919,29346,18352,152221,55173,97048,0,NA
"683","New York",2,2001,10438676,8791179,1647497,38249,1609248,60300,10378376,8894174,"12751","9785","43536","462128","730571",396785,1013276,"323557","356214",720427,400353,777665,122553,527179,334865,1284737,256594,"555697","565501",1484202,134426,57477,1292299,251597,1040702,0,2015
"684","New York",2,2002,10348481,8660767,1687714,37087,1650627,59021,10289460,8778081,"13718","8716","43083","447422","675773",384182,1005770,"307526","323036",691973,406230,754887,127766,513418,349123,1317363,266290,"558177","583628",1511379,137504,57603,1316272,254871,1061401,0,2015
"685","New York",2,2003,10377941,8617937,1760004,35404,1724600,58285,10319656,8811290,"12173","9887","42268","456517","637444",381215,1009156,"307903","307651",678999,423495,758225,126537,514000,361659,1354129,267093,"571245","591694",1508366,135307,57140,1315919,255647,1060272,0,2015
"686","New York",2,2004,10513473,8665277,1848196,33587,1814609,52887,10460586,8959454,"12796","9287","40511","466302","621531",386193,1021235,"311506","303689",685342,450089,783465,125361,529049,374304,1374512,278749,"581084","604449",1501132,130386,56362,1314384,250911,1063473,0,2015
"687","New York",2,2005,10654659,8725381,1929278,32944,1896334,51988,10602671,9094584,"13339","9420","40502","481543","606795",389067,1037049,"318797","309121",701835,480725,793817,129540,533303,383173,1387672,281608,"588061","609217",1508087,128808,56229,1323050,254285,1068765,0,2015
"688","New York",2,2006,10810338,8809813,2000525,31639,1968886,49355,10760983,9254976,"13412","10323","40140","497780","592413",390882,1042744,"325228","306101",720589,498151,817715,135418,541528,393961,1422503,291521,"597248","617319",1506007,126926,57590,1321491,251516,1069975,0,2015
"689","New York",2,2007,11083019,8939214,2143805,32459,2111346,49919,11033100,9511591,"13762","11969","40078","516435","581295",393050,1058676,"336733","304506",765934,521253,860488,135682,555662,400387,1461605,304034,"615163","634879",1521509,126962,57085,1337462,257708,1079754,0,2015
"690","New York",2,2008,11197859,8999591,2198268,32649,2165619,51672,11146187,9606328,"14200","13712","40766","519954","559414",386363,1052533,"336516","302508",801519,529888,877057,143466,557516,410293,1482252,314480,"627143","636748",1539859,127081,59942,1352836,261021,1091815,0,2015
"691","New York",2,2009,10984512,8725018,2259494,32482,2227012,50857,10933655,9393337,"13733","12576","40823","479030","506558",365199,1021333,"323425","289282",819120,524965,842596,141726,532599,415170,1502461,309262,"625267","628212",1540318,127122,60058,1353138,260900,1092238,0,2015
"692","New York",2,2010,11005904,8709087,2296817,32327,2264490,50455,10955449,9423565,"13524","14777","40188","455144","483944",361106,1027424,"317525","290109",802600,546644,841550,143161,543844,426470,1535154,316118,"649532","614751",1531884,132823,60240,1338821,255168,1083653,0,2015
"693","New York",2,2011,11294271,8808196,2486075,32281,2453794,52102,11242169,9752905,"13787","13081","39174","460343","489458",370721,1056836,"331399","297443",868663,573784,869350,144546,568945,430923,1559172,323734,"688781","652765",1489264,121147,61102,1307015,247672,1059343,0,2015
"694","New York",2,2012,11433058,8932953,2500105,31786,2468319,51493,11381565,9913208,"14353","17305","38061","470832","490672",372743,1072580,"348268","300812",864310,575385,895903,146963,578577,442619,1569064,334439,"713799","666523",1468357,118513,60339,1289505,243986,1045519,0,2015
"695","New York",2,2013,11619011,9051400,2567611,31920,2535691,54435,11564576,10106336,"14608","16621","38782","486363","491475",374778,1091321,"356320","302324",874328,594517,919639,151411,592779,453675,1589064,341867,"744270","672194",1458240,116242,59347,1282651,243513,1039138,0,2015
"696","New York",2,2014,11865761,9220420,2645341,31583,2613758,54191,11811570,10357702,"15132","15880","40298","502786","487239",397003,1109245,"375890","309468",862957,626706,944826,157447,601219,469449,1614007,356979,"776582","694589",1453868,114727,57945,1281196,243722,1037474,0,2015
"697","New York",2,2015,12099197,9386511,2712686,31476,2681210,54000,12045197,10592079,"14606","15952","41637","519916","489553",401639,1116077,"403640","308297",882618,652392,976623,160603,604658,488632,1643413,359276,"799164","713383",1453118,115096,57064,1280958,242214,1038744,1,2015
"698","New York",2,2016,12259166,9511407,2747759,31036,2716723,52058,12207108,10747147,"14785","16204","43122","542418","487932",376955,1108764,"427503","311956",912988,673097,987836,170991,620318,491721,1683798,361257,"817197","698305",1459961,116505,55884,1287572,242756,1044816,1,2015
"699","New York",2,2017,12391361,9627890,2763471,30627,2732844,52735,12338626,10875568,"14618","14129","40935","547400","481546",375823,1102210,"469489","314829",906911,697055,1005564,165700,627578,491641,1716133,368242,"846652","689113",1463058,116509,56352,1290197,243499,1046698,1,2015
"700","New York",2,2018,12655123,9797952,2857171,30596,2826575,52184,12602939,11100133,"15041","11416","40479","563425","478294",369402,1092815,"507564","320739",932523,719545,1019420,172977,650348,488840,1773586,381779,"850492","711448",1502806,114854,55375,1332577,246070,1086507,1,2015
"701","New York",2,2019,12745758,9917860,2827898,29960,2797938,51556,12694202,11183980,"14302","10009","40547","568531","472096",364092,1073391,"538476","318828",934729,709591,1023600,172954,673489,495148,1837692,370828,"852069","713608",1510222,115213,55121,1339888,248096,1091792,1,2015
"702","New York",2,2020,11871619,8936355,2935264,30222,2905042,50971,11820648,10357926,"14177","10298","39968","530471","433937",333576,971104,"530605","309408",996576,738413,989121,160940,579237,453750,1753171,286116,"595696","631362",1462722,120535,54981,1287206,244763,1042443,1,2015
"703","New York",2,2021,12227874,9161209,3066665,30191,3036474,51459,12176415,10734107,"14107","10391","39183","534973","440062",338978,1000005,"567792","328525",1035837,798875,1015034,164462,600393,454575,1784150,299210,"667047","640508",1442308,114617,55146,1272545,236463,1036082,1,2015
"704","New York",2,2022,12892046,9601792,3290254,30191,3260063,52933,12839113,11398004,"14365","10882","40033","553456","454887",357206,1025204,"601772","350619",1129778,877036,1067137,173339,644088,480451,1845408,327119,"779492","665732",1441109,113622,54272,1273215,231265,1041950,1,2015
"705","North Carolina",5,2001,4855476,4078858,776618,56262,720356,82881,4772595,4026669,"22391","6461","(D)","342435","717563",175316,537404,"149541","(D)",179489,145266,228017,63008,272125,64871,384804,76652,"296293","257970",745926,60358,116886,568682,176890,391792,0,2016
"706","North Carolina",5,2002,4842001,4048079,793922,49010,744912,77606,4764395,4001210,"23804","5714","14759","328039","659503",175922,532522,"140272","87695",183241,148849,227976,65453,279303,71565,401856,79287,"304439","271011",763185,62062,121208,579915,181580,398335,0,2016
"707","North Carolina",5,2003,4851941,4024661,827280,46729,780551,73208,4778733,4003119,"21828","6058","14672","328617","618335",176482,528682,"138956","85306",184084,156539,231140,63397,288996,76614,417350,79486,"310833","275744",775614,61636,125856,588122,184323,403799,0,2016
"708","North Carolina",5,2004,4961645,4086460,875185,44425,830760,68399,4893246,4103149,"22716","5737","14212","345896","597159",182911,533505,"144097","83437",188443,169560,243682,64932,301508,84538,432227,81979,"325068","281542",790097,61489,124935,603673,192602,411071,0,2016
"709","North Carolina",5,2005,5093058,4161331,931727,41800,889927,63837,5029221,4229842,"23062","5819","13968","370194","586828",186454,546848,"148389","85153",195414,188885,254509,68005,308854,93039,451204,84729,"333417","285071",799379,61757,126331,611291,193300,417991,0,2016
"710","North Carolina",5,2006,5251529,4275875,975654,40163,935491,63300,5188229,4383271,"23194","6292","14003","389851","573350",191860,553746,"151186","85944",204935,205161,269592,71149,330308,99638,480380,89429,"350476","292777",804958,62380,127210,615368,194966,420402,0,2016
"711","North Carolina",5,2007,5430916,4381101,1049815,44032,1005783,66287,5364629,4540548,"23626","6924","13518","404257","561007",198205,568310,"153891","86671",215531,222141,289896,73093,345585,104530,509087,95957,"365220","303099",824081,63317,130085,630679,201453,429226,0,2016
"712","North Carolina",5,2008,5413522,4369173,1044349,43711,1000638,64949,5348573,4499535,"23570","7928","13932","373272","536507",195064,557739,"148033","85975",225977,223406,295466,78812,338350,109714,518351,99064,"369311","299064",849038,65545,137307,646186,204478,441708,0,2016
