Data Collection on Fixed Factors and Adoption Drivers,,,,,,,,,,,,,
Fellow: Jaros,,,,,,,,,,,,,
Local Area Unemployment Statistics - LAUS,,,,,,,,,,,,,
,,,,,,,,,,,,,
State/Region/Division:,States,,,,,,,,,,,,
Area: ,Statewide,,,,,,,,,,,,
Measure:,05 Employment,,,,,,,,,,,,
Seasonal:,Seasonally Adjusted,,,,,,,,,,,,
Code:,LAST0XXXXXXXXXXXXXX,,,,,,,,,,,,
Reference Link:,https://www.bls.gov/lau/data.htm,,,,,,,,,,,,
,,,,,,,,,,,,,
State,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
New Mexico,2020,911536,908652,892437,818326,826183,830429,837524,843798,849778,853260,855323,856189
New Mexico,2021,856745,857975,860757,864701,869011,873219,877021,880983,884894,889005,892892,896768
New Mexico,2022,900274,903163,905310,907182,908697,910035,910948,911744,912905,914707,917039,919777
New Mexico,2023,922892,926295,929473,932022,933610,934491,934962,935247,935599,936323,937354,938693
New Mexico,2024,939920,940959,941701,942188,942543,942684,942625,942611,942745,943076,943455,943772
New Mexico,2025,945749,946370,946872,947931,948560,950051,950305,0,0,0,0,0
New York,1975,0,0,0,0,0,0,0,0,0,0,0,0
New York,1976,6872892,6871925,6875212,6885824,6898103,6908621,6913511,6911023,6904623,6897681,6894011,6896827
New York,1977,6908150,6928006,6953051,6979379,7003748,7023767,7040246,7056323,7072901,7088412,7102744,7116288
New York,1978,7130860,7147038,7164693,7183631,7204164,7226096,7248625,7271225,7295333,7322621,7351055,7375714
New York,1979,7392962,7403144,7408660,7411973,7415509,7420156,7427215,7436115,7445280,7453718,7459293,7459633
New York,1980,7452452,7437044,7415527,7392125,7371675,7359340,7355990,7360058,7368868,7378292,7388385,7401750
New York,1981,7417547,7432578,7444471,7450752,7450141,7443703,7432996,7420022,7406778,7395410,7385073,7375743
New York,1982,7370057,7368679,7369202,7368994,7365425,7355928,7340882,7322621,7303794,7287048,7275640,7269066
New York,1983,7266186,7269780,7282725,7306793,7339759,7377262,7414935,7446357,7467203,7477998,7482057,7486247
New York,1984,7496817,7514028,7534200,7552268,7565585,7572943,7575214,7577651,7585100,7599660,7621443,7647016
New York,1985,7669611,7684439,7690897,7756323,7790103,7813359,7836564,7862417,7889943,7913583,7928859,7934176
New York,1986,7933092,7930702,7932557,7939514,7952337,7969360,7986777,8002015,8013781,8025106,8037312,8052494
New York,1987,8070860,8090576,8111642,8132515,8151281,8165804,8178757,8191008,8203101,8216507,8230623,8243043
New York,1988,8251749,8256413,8257837,8259462,8263029,8270756,8280376,8291453,8302292,8312675,8322076,8330725
New York,1989,8339770,8346922,8353231,8356457,8356567,8354448,8352474,8353470,8357927,8368668,8381983,8394609
New York,1990,8405605,8413774,8419187,8422155,8424823,8424823,8404288,8378361,8347253,8312012,8275580,8240573
New York,1991,8214562,8175975,8162323,8148686,8135459,8123437,8111315,8097421,8080338,8058752,8034718,8011551
New York,1992,7993094,7980962,7976765,7979539,7983824,7986269,7987340,7988425,7990978,7997202,8005614,8014728
New York,1993,8024443,8033606,8041126,8045658,8047098,8046129,8042233,8037385,8034940,8036025,8039915,8045503
New York,1994,8050796,8054209,8055381,8055594,8057441,8062616,8072809,8087074,8102757,8118282,8132524,8142398
New York,1995,8144391,8139547,8130470,8120123,8111903,8107708,8107121,8108286,8109681,8110195,8110860,8114492
New York,1996,8123720,8138326,8157388,8180287,8205788,8232322,8258360,8282406,8301914,8315894,8325536,8334192
New York,1997,8345416,8361495,8382829,8407437,8431148,8451151,8467168,8479616,8489987,8499045,8506342,8512184
New York,1998,8517603,8523751,8530061,8536915,8544790,8553614,8562658,8572102,8581819,8591410,8599325,8603753
New York,1999,8604317,8602738,8602510,8605575,8612439,8622677,8634448,8646279,8657613,8668770,8682194,8698274
New York,2000,8715315,8730205,8739341,8740960,8735520,8724795,8713627,8707865,8709918,8718953,8730312,8738706
New York,2001,8739508,8731518,8716706,8697675,8679198,8664810,8655408,8648435,8643343,8640509,8639715,8642451
New York,2002,8650135,8661416,8674478,8690451,8708939,8727087,8740920,8748673,8750246,8745680,8738038,8729199
New York,2003,8721421,8716157,8711452,8702698,8687491,8669945,8655194,8645635,8642482,8646208,8655278,8666715
New York,2004,8677232,8686338,8712512,8739677,8767719,8795868,8823548,8849083,8868907,8881172,8886738,8890011
New York,2005,8894680,8901876,8911963,8926428,8946228,8966990,8983695,8996056,9005951,9016069,9025585,9034995
New York,2006,9045796,9057478,9067713,9073096,9072538,9067977,9063714,9061679,9061958,9065873,9071636,9075711
New York,2007,9074279,9068545,9059913,9050901,9044222,9041441,9043204,9049033,9059378,9070462,9080965,9089365
New York,2008,9094794,9097580,9099747,9101605,9103897,9107727,9111020,9111131,9104334,9088660,9064876,9035674
New York,2009,9004090,8974148,8875497,8860344,8848587,8836109,8820345,8801171,8782144,8766851,8758806,8760550
New York,2010,8771706,8786639,8799191,8807204,8810807,8809160,8802334,8793435,8784939,8779493,8777436,8778214
New York,2011,8780909,8782325,8780079,8773633,8765647,8760201,8761014,8767247,8775791,8784347,8790703,8793869
New York,2012,8795061,8797801,8801656,8805435,8811669,8822475,8838621,8859741,8883915,8905923,8922333,8932637
New York,2013,8938070,8943030,8953024,8970530,8990433,9007895,9020209,9026333,9027822,9027988,9029517,9032219
New York,2014,9036405,9041579,9046716,9051030,9056362,9064289,9073635,9084544,9096654,9109226,9122007,9136621
New York,2015,9153255,9170153,9187558,9204589,9219213,9229744,9237777,9245181,9254257,9267002,9282085,9295938
New York,2016,9305342,9308167,9304138,9296018,9287621,9281266,9278229,9278605,9281345,9286139,9294636,9307666
New York,2017,9324353,9344486,9364375,9381374,9394766,9403710,9406658,9403019,9394183,9382584,9370253,9361966
New York,2018,9361990,9372131,9390650,9411705,9428535,9438890,9443658,9445452,9445333,9445441,9447743,9452106
New York,2019,9456377,9459485,9461113,9463035,9466372,9470995,9476011,9482245,9494954,9511804,9526610,9530737
New York,2020,9518640,9488885,9448828,7690871,7843927,8210170,8347465,8454995,8551410,8611651,8655601,8682308
New York,2021,8701124,8720907,8749166,8782579,8817808,8850909,8879202,8908438,8941158,8982059,9024730,9066833
New York,2022,9105384,9139230,9165477,9186792,9202462,9215143,9224155,9229549,9234445,9242744,9256976,9275640
New York,2023,9297855,9322222,9347435,9370678,9387484,9397521,9402823,9403678,9401822,9399135,9397531,9398794
New York,2024,9401177,9404643,9407561,9410726,9414913,9417541,9417306,9416198,9414814,9414178,9416082,9418804
New York,2025,9419288,9431501,9446165,9467717,9478423,9485558,9475706,0,0,0,0,0
North Carolina,1975,0,0,0,0,0,0,0,0,0,0,0,0
North Carolina,1976,2426320,2425263,2426984,2434533,2444121,2452987,2458724,2460535,2460057,2458347,2456804,2457323
North Carolina,1977,2461515,2469439,2479923,2492114,2505265,2518299,2531316,2544789,2558861,2572828,2585624,2596322
North Carolina,1978,2604990,2612185,2618182,2624086,2631159,2639308,2646890,2652667,2656880,2660397,2663928,2666584
North Carolina,1979,2667683,2667687,2667526,2667203,2666704,2666638,2668105,2671527,2676084,2681043,2685701,2689831
North Carolina,1980,2692752,2692574,2688098,2679793,2670012,2661552,2656297,2655215,2658543,2665369,2674663,2685418
North Carolina,1981,2696258,2706607,2716563,2724830,2729853,2731774,2731480,2729115,2725047,2719848,2713321,2706035
North Carolina,1982,2699180,2693386,2688799,2686283,2685712,2685219,2683445,2680500,2676324,2670516,2663955,2657534
North Carolina,1983,2652436,2650930,2654374,2663410,2677371,2694653,2713075,2730504,2746061,2760529,2774710,2789573
North Carolina,1984,2805677,2822024,2836857,2848426,2855882,2859638,2860461,2860023,2860250,2863174,2870268,2881623
North Carolina,1985,2895588,2909551,2921067,2929529,2936360,2944010,2954669,2969475,2987324,3005072,3019056,3026749
North Carolina,1986,3028368,3026938,3026119,3028061,3033080,3040300,3048349,3056269,3064015,3072130,3081119,3091966
North Carolina,1987,3104590,3117806,3130755,3142522,3153013,3162842,3172479,3181308,3189294,3196873,3204486,3211639
North Carolina,1988,3217766,3223484,3229580,3236942,3245280,3253515,3260949,3267708,3273797,3279238,3284661,3290556
North Carolina,1989,3297295,3304176,3310683,3316210,3320259,3322963,3324512,3325072,3325059,3325939,3328208,3331977
North Carolina,1990,3336934,3341846,3344886,3345137,3342714,3337643,3331320,3325356,3320563,3316472,3313217,3310790
North Carolina,1991,3308449,3306599,3305742,3306615,3310351,3317310,3325615,3333187,3338691,3341209,3341023,3339162
North Carolina,1992,3337941,3339415,3344872,3353543,3363146,3372117,3379897,3386005,3390560,3394608,3398366,3402211
North Carolina,1993,3406458,3411054,3416345,3422267,3427996,3432913,3437059,3440898,3445054,3449699,3454960,3461060
North Carolina,1994,3467797,3474119,3479228,3484188,3490603,3499098,3509848,3522604,3536394,3550122,3562698,3571877
North Carolina,1995,3576116,3576487,3574795,3572403,3571416,3573418,3578512,3585699,3593923,3602252,3610225,3618700
North Carolina,1996,3629174,3642042,3657139,3673564,3689826,3704765,3717981,3729764,3740106,3749249,3758245,3767969
North Carolina,1997,3778074,3787736,3796142,3802640,3806605,3808371,3809202,3809734,3810295,3810593,3809617,3807403
North Carolina,1998,3804898,3803358,3803422,3805875,3810728,3816918,3823145,3829663,3837133,3845795,3855216,3864359
North Carolina,1999,3871910,3877579,3882225,3886240,3890240,3895461,3902468,3910688,3918739,3925766,3932200,3938278
North Carolina,2000,3944763,3951707,3958407,3964775,3970279,3973825,3975568,3976980,3979877,3985161,3991820,3997968
North Carolina,2001,4001550,4001140,3996509,3988186,3978348,3968680,3959706,3950607,3941382,3932821,3925951,3922041
North Carolina,2002,3921169,3922466,3924946,3928171,3931530,3934661,3936762,3937312,3935842,3931939,3926414,3920473
North Carolina,2003,3970987,3996538,4009436,4014711,4014690,4013082,4012632,4015548,4021794,4030166,4038565,4044604
North Carolina,2004,4046943,4046511,4046350,4049047,4054210,4060370,4066235,4070586,4073519,4075950,4078875,4083535
North Carolina,2005,4090752,4099271,4108162,4117062,4126094,4135129,4143868,4152336,4160698,4169992,4179442,4190627
North Carolina,2006,4203445,4217830,4233212,4247706,4260515,4271673,4282559,4293917,4305323,4317215,4327919,4336277
North Carolina,2007,4341204,4343766,4344832,4345009,4345806,4346929,4348148,4349486,4352772,4356369,4360816,4364772
North Carolina,2008,4367836,4368042,4366882,4364614,4361971,4360861,4360888,4360233,4357019,4348451,4319510,4285773
North Carolina,2009,4250257,4216701,4188679,4167925,4158860,4139347,4139814,4138157,4134805,4130908,4128677,4129928
North Carolina,2010,4135129,4142412,4149378,4153974,4155414,4153759,4149928,4145362,4141156,4139135,4139788,4142728
North Carolina,2011,4147199,4151978,4155859,4158316,4159498,4160098,4161457,4164823,4171064,4179934,4190271,4200815
North Carolina,2012,4210634,4219145,4225446,4229671,4233777,4239718,4248281,4258509,4268642,4276876,4282195,4284663
North Carolina,2013,4284942,4284682,4285914,4290198,4296520,4303350,4310044,4316856,4323252,4328438,4332690,4336497
North Carolina,2014,4340750,4346103,4352188,4357686,4362804,4368503,4374157,4379632,4385942,4393519,4400913,4407288
North Carolina,2015,4412586,4417077,4421751,4427027,4432283,4436722,4440973,4445724,4451487,4459502,4470623,4483813
North Carolina,2016,4497062,4508697,4517867,4524801,4530248,4534902,4539875,4545676,4552222,4559430,4567649,4577097
North Carolina,2017,4587484,4598476,4609099,4619674,4630715,4641518,4650878,4657816,4661948,4663602,4663855,4665504
North Carolina,2018,4670755,4680170,4692280,4703477,4710781,4714182,4714462,4713811,4715051,4720133,4729048,4740426
North Carolina,2019,4751946,4762008,4769753,4775947,4781384,4786799,4792965,4800148,4809111,4818362,4826118,4828806
North Carolina,2020,4825728,4819159,4594402,3969148,4208981,4299641,4388197,4456139,4511928,4546022,4568785,4581569
North Carolina,2021,4589382,4595077,4603503,4613000,4623096,4659016,4694458,4732505,4772933,4817685,4863685,4909673
North Carolina,2022,4953764,4967109,4976895,4984133,4989609,4992678,4992649,4991722,4992962,4997811,5006685,5018868
North Carolina,2023,5032952,5047610,5060413,5070219,5076838,5082066,5086951,5091063,5093746,5094794,5094620,5094350
North Carolina,2024,5094640,5095497,5096470,5097088,5097288,5096412,5094086,5091369,5089515,5088765,5089009,5089467
North Carolina,2025,5095334,5098671,5098232,5098531,5092875,5089872,5090536,0,0,0,0,0
North Dakota,1975,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,1976,267218,267097,267140,267684,268494,269449,270362,271076,271601,271931,272134,272346
North Dakota,1977,272709,273239,273788,274287,274723,275129,275586,276191,276968,277800,278562,279161
North Dakota,1978,279665,280185,280809,281517,282218,282813,283212,283442,283640,284029,284651,285337
North Dakota,1979,285896,286280,286544,286760,287037,287383,287806,288222,288500,288585,288553,288513
North Dakota,1980,288457,288334,288106,287790,287450,287233,287210,287418,287861,288416,289034,289776
North Dakota,1981,290588,291324,291937,292366,292594,292725,292869,293062,293291,293555,293729,293733
North Dakota,1982,293675,293684,293774,294000,294310,294509,294516,294363,294113,293812,293546,293330
North Dakota,1983,293189,293243,293578,294223,295145,296262,297431,298464,299225,299711,299999,300234
North Dakota,1984,300541,300929,301341,301699,301971,302121,302111,302005,301941,302056,302436,303055
North Dakota,1985,303743,304338,304734,304896,304875,304834,304944,305306,305860,306435,306849,306976
North Dakota,1986,306836,306532,306192,305948,305865,305934,306093,306257,306373,306422,306388,306346
North Dakota,1987,306332,306358,306449,306580,306723,306840,306895,306867,306826,306820,306895,306981
North Dakota,1988,307009,306979,306890,306783,306706,306694,306739,306815,306858,306845,306765,306650
North Dakota,1989,306572,306527,306533,306568,306582,306558,306521,306492,306487,306568,306769,307133
North Dakota,1990,302306,301366,301536,301980,302351,302571,302703,302772,302866,302944,303117,303261
North Dakota,1991,303303,303231,303013,302667,302441,302262,302264,302381,302521,302659,302728,302763
North Dakota,1992,302749,302769,302872,303074,303279,303377,303428,303508,303634,303829,304031,304317
North Dakota,1993,304755,305270,305887,306631,307417,308243,309045,309774,310545,311330,313100,314942
North Dakota,1994,316788,318545,320159,321605,322537,324454,325034,325667,326223,326623,326886,327000
North Dakota,1995,327014,327055,327218,327553,328048,328634,329230,329760,330240,330706,331137,331539
North Dakota,1996,332002,332601,333347,334178,335040,335843,336479,336885,337018,336924,336786,336766
North Dakota,1997,336871,337040,337252,337478,337650,337763,337920,338168,338470,338734,338857,338801
North Dakota,1998,338579,338232,337767,337217,336681,336249,335915,335680,335543,335415,335122,334568
North Dakota,1999,333832,333054,332378,331933,331735,331743,331902,332133,332346,332513,332715,332973
North Dakota,2000,333207,333393,333583,333745,333821,333758,333575,333430,333485,333853,334489,335237
North Dakota,2001,335906,336325,336339,335966,335410,334846,334398,334011,333660,333352,333070,332871
North Dakota,2002,332817,332878,333008,333235,333526,333860,334188,334504,334780,334987,335198,335432
North Dakota,2003,335732,336131,336605,337073,337517,338036,338701,339526,340479,341446,342307,343007
North Dakota,2004,343518,343932,344424,345009,345616,346170,346607,346873,346982,347000,347011,347105
North Dakota,2005,347333,347654,348043,348541,349144,349728,350206,350571,350842,351106,351470,352006
North Dakota,2006,352758,353631,354480,355218,355869,356496,357212,358089,359097,360172,361156,361864
North Dakota,2007,362237,362387,362387,362300,362217,362233,362369,362650,363127,363744,364476,365305
North Dakota,2008,366090,366744,367262,367637,367858,367978,368063,368077,367915,367518,366814,365821
North Dakota,2009,364711,363729,363125,363032,363321,363746,364046,364093,363949,363747,363762,364216
North Dakota,2010,365108,366207,367265,368121,368741,369139,369405,369700,370116,370723,371480,372284
North Dakota,2011,373047,373673,374121,374442,374768,375250,376007,377060,378338,379662,380856,381836
North Dakota,2012,382654,383427,384139,384752,385355,385975,386549,387019,387388,387714,388027,388368
North Dakota,2013,388794,389336,390013,390830,391590,392176,392578,392789,392884,393001,393300,393836
North Dakota,2014,394600,395600,396795,398002,399166,400337,401512,402724,403891,404856,405442,405555
North Dakota,2015,405169,404332,403271,402259,401458,400880,400580,400542,400709,400992,401282,401493
North Dakota,2016,401581,401564,401524,401585,401817,402174,402494,402618,402506,402214,401977,402030
North Dakota,2017,402468,403234,404053,404677,404960,404830,404333,403623,402863,402253,401840,401654
