"path","ext","size_bytes","mtime","last_commit","last_date","last_author","last_subject"
"job_market_data/Plots_nat_share_rci/Delaware_sDiD_plot_CI_nat_share.png","png",209992,"2025-06-18 15:35:53.150535","aa9353b","2024-09-14","Ben Jaros","Results for 9/15 Draft"
"job_market_data/Plots_nat_share_rci/Illinois_sDiD_plot_CI_nat_share.png","png",189518,"2025-06-18 15:35:53.151","aa9353b","2024-09-14","Ben Jaros","Results for 9/15 Draft"
"job_market_data/Plots_nat_share_rci/Indiana_sDiD_plot_CI_nat_share.png","png",232035,"2025-06-18 15:35:53.15153","aa9353b","2024-09-14","Ben Jaros","Results for 9/15 Draft"
"job_market_data/Plots_nat_share_rci/Michigan_sDiD_plot_CI_nat_share.png","png",178547,"2025-06-18 15:35:53.151974","aa9353b","2024-09-14","Ben Jaros","Results for 9/15 Draft"
"job_market_data/Plots_nat_share_rci/Missouri_sDiD_plot_CI_nat_share.png","png",242139,"2025-06-18 15:35:53.152509","aa9353b","2024-09-14","Ben Jaros","Results for 9/15 Draft"
"job_market_data/Plots_nat_share_rci/New Jersey_sDiD_plot_CI_nat_share.png","png",198865,"2025-06-18 15:35:53.152968","aa9353b","2024-09-14","Ben Jaros","Results for 9/15 Draft"
"job_market_data/Plots_nat_share_rci/New York_sDiD_plot_CI_nat_share.png","png",192568,"2025-06-18 15:35:53.1534","aa9353b","2024-09-14","Ben Jaros","Results for 9/15 Draft"
"job_market_data/Plots_nat_share_rci/North Carolina_sDiD_plot_CI_nat_share.png","png",183984,"2025-06-18 15:35:53.153835","aa9353b","2024-09-14","Ben Jaros","Results for 9/15 Draft"
"job_market_data/Plots_nat_share_rci/North Dakota_sDiD_plot_CI_nat_share.png","png",195384,"2025-06-18 15:35:53.154266","aa9353b","2024-09-14","Ben Jaros","Results for 9/15 Draft"
"job_market_data/Plots_nat_share_rci/Pennsylvania_sDiD_plot_CI_nat_share.png","png",217740,"2025-06-18 15:35:53.154756","aa9353b","2024-09-14","Ben Jaros","Results for 9/15 Draft"
"job_market_data/Plots_nat_share_rci/Wisconsin_sDiD_plot_CI_nat_share.png","png",230181,"2025-06-18 15:35:53.155264","aa9353b","2024-09-14","Ben Jaros","Results for 9/15 Draft"
"job_market_data/Plots_perc_real_ci_cap/California_sDiD_plot_percent_chan_real_ci.png","png",312165,"2025-06-18 15:35:53.155977","aa9353b","2024-09-14","Ben Jaros","Results for 9/15 Draft"
"job_market_data/Plots_perc_real_ci_cap/Connecticut_sDiD_plot_percent_chan_real_ci.png","png",251791,"2025-06-18 15:35:53.156519","aa9353b","2024-09-14","Ben Jaros","Results for 9/15 Draft"
"job_market_data/Plots_perc_real_ci_cap/Delaware_sDiD_plot_percent_chan_real_ci.png","png",298886,"2025-06-18 15:35:53.157634","aa9353b","2024-09-14","Ben Jaros","Results for 9/15 Draft"
"job_market_data/Plots_perc_real_ci_cap/Illinois_sDiD_plot_percent_chan_real_ci.png","png",275186,"2025-06-18 15:35:53.158216","aa9353b","2024-09-14","Ben Jaros","Results for 9/15 Draft"
"job_market_data/Plots_perc_real_ci_cap/Louisiana_sDiD_plot_percent_chan_real_ci.png","png",285934,"2025-06-18 15:35:53.158824","aa9353b","2024-09-14","Ben Jaros","Results for 9/15 Draft"
"job_market_data/Plots_perc_real_ci_cap/Michigan_sDiD_plot_percent_chan_real_ci.png","png",208714,"2025-06-18 15:35:53.159296","aa9353b","2024-09-14","Ben Jaros","Results for 9/15 Draft"
"job_market_data/Plots_perc_real_ci_cap/New York_sDiD_plot_percent_chan_real_ci.png","png",309077,"2025-06-18 15:35:53.159946","aa9353b","2024-09-14","Ben Jaros","Results for 9/15 Draft"
"job_market_data/Plots_perc_real_ci_cap/North Dakota_sDiD_plot_percent_chan_real_ci.png","png",280526,"2025-06-18 15:35:53.160554","aa9353b","2024-09-14","Ben Jaros","Results for 9/15 Draft"
"job_market_data/Plots_perc_real_ci_cap/Pennsylvania_sDiD_plot_percent_chan_real_ci.png","png",264645,"2025-06-18 15:35:53.161139","aa9353b","2024-09-14","Ben Jaros","Results for 9/15 Draft"
"job_market_data/Plots_Raw_actual_synthetic_CI/Arizona_synthetic_vs_actual_CI.png","png",179621,"2025-06-18 15:35:53.12515","0262b7d","2024-10-01","Ben Jaros","Plots for Actual and Synthetic Corporate Income; Plots for 1976 Normalized data"
"job_market_data/Plots_Raw_actual_synthetic_CI/California_synthetic_vs_actual_CI.png","png",153169,"2025-06-18 15:35:53.12552","0262b7d","2024-10-01","Ben Jaros","Plots for Actual and Synthetic Corporate Income; Plots for 1976 Normalized data"
"job_market_data/Plots_Raw_actual_synthetic_CI/Colorado_synthetic_vs_actual_CI.png","png",184025,"2025-06-18 15:35:53.125943","0262b7d","2024-10-01","Ben Jaros","Plots for Actual and Synthetic Corporate Income; Plots for 1976 Normalized data"
"job_market_data/Plots_Raw_actual_synthetic_CI/Connecticut_synthetic_vs_actual_CI.png","png",160900,"2025-06-18 15:35:53.126301","0262b7d","2024-10-01","Ben Jaros","Plots for Actual and Synthetic Corporate Income; Plots for 1976 Normalized data"
"job_market_data/Plots_Raw_actual_synthetic_CI/Delaware_synthetic_vs_actual_CI.png","png",214074,"2025-06-18 15:35:53.126779","0262b7d","2024-10-01","Ben Jaros","Plots for Actual and Synthetic Corporate Income; Plots for 1976 Normalized data"
"job_market_data/Plots_Raw_actual_synthetic_CI/Georgia_synthetic_vs_actual_CI.png","png",194303,"2025-06-18 15:35:53.127229","0262b7d","2024-10-01","Ben Jaros","Plots for Actual and Synthetic Corporate Income; Plots for 1976 Normalized data"
"job_market_data/Plots_Raw_actual_synthetic_CI/Illinois_synthetic_vs_actual_CI.png","png",192383,"2025-06-18 15:35:53.127647","0262b7d","2024-10-01","Ben Jaros","Plots for Actual and Synthetic Corporate Income; Plots for 1976 Normalized data"
"job_market_data/Plots_Raw_actual_synthetic_CI/Indiana_synthetic_vs_actual_CI.png","png",175582,"2025-06-18 15:35:53.128052","0262b7d","2024-10-01","Ben Jaros","Plots for Actual and Synthetic Corporate Income; Plots for 1976 Normalized data"
"job_market_data/Plots_Raw_actual_synthetic_CI/Iowa_perc_change_trial.R","R",4081,"2025-06-18 15:35:53.128115","3428fb8","2024-10-02","Ben Jaros","Update Iowa_perc_change_trial.R"
"job_market_data/Plots_Raw_actual_synthetic_CI/Iowa_synthetic_vs_actual_CI.png","png",170306,"2025-06-18 15:35:53.128486","0262b7d","2024-10-01","Ben Jaros","Plots for Actual and Synthetic Corporate Income; Plots for 1976 Normalized data"
"job_market_data/Plots_Raw_actual_synthetic_CI/Kentucky_synthetic_vs_actual_CI.png","png",193526,"2025-06-18 15:35:53.128925","0262b7d","2024-10-01","Ben Jaros","Plots for Actual and Synthetic Corporate Income; Plots for 1976 Normalized data"
"job_market_data/Plots_Raw_actual_synthetic_CI/Louisiana_synthetic_vs_actual_CI.png","png",185664,"2025-06-18 15:35:53.129359","0262b7d","2024-10-01","Ben Jaros","Plots for Actual and Synthetic Corporate Income; Plots for 1976 Normalized data"
"job_market_data/Plots_Raw_actual_synthetic_CI/Maine_synthetic_vs_actual_CI.png","png",177905,"2025-06-18 15:35:53.129755","0262b7d","2024-10-01","Ben Jaros","Plots for Actual and Synthetic Corporate Income; Plots for 1976 Normalized data"
"job_market_data/Plots_Raw_actual_synthetic_CI/Maryland_synthetic_vs_actual_CI.png","png",178117,"2025-06-18 15:35:53.130149","0262b7d","2024-10-01","Ben Jaros","Plots for Actual and Synthetic Corporate Income; Plots for 1976 Normalized data"
"job_market_data/Plots_Raw_actual_synthetic_CI/Michigan_synthetic_vs_actual_CI.png","png",157906,"2025-06-18 15:35:53.130508","0262b7d","2024-10-01","Ben Jaros","Plots for Actual and Synthetic Corporate Income; Plots for 1976 Normalized data"
"job_market_data/Plots_Raw_actual_synthetic_CI/Minnesota_synthetic_vs_actual_CI.png","png",160055,"2025-06-18 15:35:53.131135","0262b7d","2024-10-01","Ben Jaros","Plots for Actual and Synthetic Corporate Income; Plots for 1976 Normalized data"
"job_market_data/Plots_Raw_actual_synthetic_CI/Missouri_synthetic_vs_actual_CI.png","png",182176,"2025-06-18 15:35:53.131559","0262b7d","2024-10-01","Ben Jaros","Plots for Actual and Synthetic Corporate Income; Plots for 1976 Normalized data"
"job_market_data/Plots_Raw_actual_synthetic_CI/Nebraska_synthetic_vs_actual_CI.png","png",188493,"2025-06-18 15:35:53.131986","0262b7d","2024-10-01","Ben Jaros","Plots for Actual and Synthetic Corporate Income; Plots for 1976 Normalized data"
"job_market_data/Plots_Raw_actual_synthetic_CI/New Jersey_synthetic_vs_actual_CI.png","png",181179,"2025-06-18 15:35:53.132396","0262b7d","2024-10-01","Ben Jaros","Plots for Actual and Synthetic Corporate Income; Plots for 1976 Normalized data"
"job_market_data/Plots_Raw_actual_synthetic_CI/New York_synthetic_vs_actual_CI.png","png",196027,"2025-06-18 15:35:53.132856","0262b7d","2024-10-01","Ben Jaros","Plots for Actual and Synthetic Corporate Income; Plots for 1976 Normalized data"
"job_market_data/Plots_Raw_actual_synthetic_CI/North Carolina_synthetic_vs_actual_CI.png","png",186546,"2025-06-18 15:35:53.133284","0262b7d","2024-10-01","Ben Jaros","Plots for Actual and Synthetic Corporate Income; Plots for 1976 Normalized data"
"job_market_data/Plots_Raw_actual_synthetic_CI/North Dakota_synthetic_vs_actual_CI.png","png",182330,"2025-06-18 15:35:53.133699","0262b7d","2024-10-01","Ben Jaros","Plots for Actual and Synthetic Corporate Income; Plots for 1976 Normalized data"
"job_market_data/Plots_Raw_actual_synthetic_CI/Oregon_synthetic_vs_actual_CI.png","png",193122,"2025-06-18 15:35:53.13413","0262b7d","2024-10-01","Ben Jaros","Plots for Actual and Synthetic Corporate Income; Plots for 1976 Normalized data"
"job_market_data/Plots_Raw_actual_synthetic_CI/Pennsylvania_synthetic_vs_actual_CI.png","png",188513,"2025-06-18 15:35:53.134569","0262b7d","2024-10-01","Ben Jaros","Plots for Actual and Synthetic Corporate Income; Plots for 1976 Normalized data"
"job_market_data/Plots_Raw_actual_synthetic_CI/Rhode Island_synthetic_vs_actual_CI.png","png",182341,"2025-06-18 15:35:53.134991","0262b7d","2024-10-01","Ben Jaros","Plots for Actual and Synthetic Corporate Income; Plots for 1976 Normalized data"
"job_market_data/Plots_Raw_actual_synthetic_CI/South Carolina_synthetic_vs_actual_CI.png","png",184075,"2025-06-18 15:35:53.135408","0262b7d","2024-10-01","Ben Jaros","Plots for Actual and Synthetic Corporate Income; Plots for 1976 Normalized data"
"job_market_data/Plots_Raw_actual_synthetic_CI/Utah_synthetic_vs_actual_CI.png","png",184914,"2025-06-18 15:35:53.13583","0262b7d","2024-10-01","Ben Jaros","Plots for Actual and Synthetic Corporate Income; Plots for 1976 Normalized data"
"job_market_data/Plots_Raw_actual_synthetic_CI/Wisconsin_synthetic_vs_actual_CI.png","png",175045,"2025-06-18 15:35:53.136251","0262b7d","2024-10-01","Ben Jaros","Plots for Actual and Synthetic Corporate Income; Plots for 1976 Normalized data"
"job_market_data/Plots_Shift76_BaseReal_CI_USED_PERC_CHAN/.DS_Store",NA,6148,"2025-06-18 15:35:53.13637","0262b7d","2024-10-01","Ben Jaros","Plots for Actual and Synthetic Corporate Income; Plots for 1976 Normalized data"
"job_market_data/Plots_Shift76_BaseReal_CI_USED_PERC_CHAN/Arizona_synthetic_shift_shift76_synthetic_vs_actual_CI.png","png",225863,"2025-06-18 15:35:53.13687","32c7021","2024-10-01","Ben Jaros","Plots for Percentage Change"
"job_market_data/Plots_Shift76_BaseReal_CI_USED_PERC_CHAN/California_synthetic_shift_shift76_synthetic_vs_actual_CI.png","png",179402,"2025-06-18 15:35:53.137285","32c7021","2024-10-01","Ben Jaros","Plots for Percentage Change"
"job_market_data/Plots_Shift76_BaseReal_CI_USED_PERC_CHAN/Colorado_synthetic_shift_shift76_synthetic_vs_actual_CI.png","png",207029,"2025-06-18 15:35:53.137765","32c7021","2024-10-01","Ben Jaros","Plots for Percentage Change"
"job_market_data/Plots_Shift76_BaseReal_CI_USED_PERC_CHAN/Connecticut_synthetic_shift_shift76_synthetic_vs_actual_CI.png","png",184043,"2025-06-18 15:35:53.138181","32c7021","2024-10-01","Ben Jaros","Plots for Percentage Change"
"job_market_data/Plots_Shift76_BaseReal_CI_USED_PERC_CHAN/Delaware_synthetic_shift_shift76_synthetic_vs_actual_CI.png","png",221357,"2025-06-18 15:35:53.138661","32c7021","2024-10-01","Ben Jaros","Plots for Percentage Change"
"job_market_data/Plots_Shift76_BaseReal_CI_USED_PERC_CHAN/Georgia_synthetic_shift_shift76_synthetic_vs_actual_CI.png","png",210573,"2025-06-18 15:35:53.139117","32c7021","2024-10-01","Ben Jaros","Plots for Percentage Change"
"job_market_data/Plots_Shift76_BaseReal_CI_USED_PERC_CHAN/Illinois_synthetic_shift_shift76_synthetic_vs_actual_CI.png","png",216261,"2025-06-18 15:35:53.139608","32c7021","2024-10-01","Ben Jaros","Plots for Percentage Change"
"job_market_data/Plots_Shift76_BaseReal_CI_USED_PERC_CHAN/Indiana_synthetic_shift_shift76_synthetic_vs_actual_CI.png","png",199024,"2025-06-18 15:35:53.140058","32c7021","2024-10-01","Ben Jaros","Plots for Percentage Change"
"job_market_data/Plots_Shift76_BaseReal_CI_USED_PERC_CHAN/Iowa_synthetic_shift_shift76_synthetic_vs_actual_CI.png","png",200386,"2025-06-18 15:35:53.140504","32c7021","2024-10-01","Ben Jaros","Plots for Percentage Change"
"job_market_data/Plots_Shift76_BaseReal_CI_USED_PERC_CHAN/Kentucky_synthetic_shift_shift76_synthetic_vs_actual_CI.png","png",205942,"2025-06-18 15:35:53.140956","32c7021","2024-10-01","Ben Jaros","Plots for Percentage Change"
"job_market_data/Plots_Shift76_BaseReal_CI_USED_PERC_CHAN/Louisiana_synthetic_shift_shift76_synthetic_vs_actual_CI.png","png",210763,"2025-06-18 15:35:53.141455","32c7021","2024-10-01","Ben Jaros","Plots for Percentage Change"
"job_market_data/Plots_Shift76_BaseReal_CI_USED_PERC_CHAN/Maine_synthetic_shift_shift76_synthetic_vs_actual_CI.png","png",204973,"2025-06-18 15:35:53.141905","32c7021","2024-10-01","Ben Jaros","Plots for Percentage Change"
"job_market_data/Plots_Shift76_BaseReal_CI_USED_PERC_CHAN/Maryland_synthetic_shift_shift76_synthetic_vs_actual_CI.png","png",201675,"2025-06-18 15:35:53.142364","32c7021","2024-10-01","Ben Jaros","Plots for Percentage Change"
"job_market_data/Plots_Shift76_BaseReal_CI_USED_PERC_CHAN/Michigan_synthetic_shift_shift76_synthetic_vs_actual_CI.png","png",181829,"2025-06-18 15:35:53.142781","32c7021","2024-10-01","Ben Jaros","Plots for Percentage Change"
"job_market_data/Plots_Shift76_BaseReal_CI_USED_PERC_CHAN/Minnesota_synthetic_shift_shift76_synthetic_vs_actual_CI.png","png",182552,"2025-06-18 15:35:53.143207","32c7021","2024-10-01","Ben Jaros","Plots for Percentage Change"
"job_market_data/Plots_Shift76_BaseReal_CI_USED_PERC_CHAN/Missouri_synthetic_shift_shift76_synthetic_vs_actual_CI.png","png",220137,"2025-06-18 15:35:53.143704","32c7021","2024-10-01","Ben Jaros","Plots for Percentage Change"
"job_market_data/Plots_Shift76_BaseReal_CI_USED_PERC_CHAN/Nebraska_synthetic_shift_shift76_synthetic_vs_actual_CI.png","png",210497,"2025-06-18 15:35:53.144164","32c7021","2024-10-01","Ben Jaros","Plots for Percentage Change"
"job_market_data/Plots_Shift76_BaseReal_CI_USED_PERC_CHAN/New Jersey_synthetic_shift_shift76_synthetic_vs_actual_CI.png","png",198832,"2025-06-18 15:35:53.144596","32c7021","2024-10-01","Ben Jaros","Plots for Percentage Change"
"job_market_data/Plots_Shift76_BaseReal_CI_USED_PERC_CHAN/New York_synthetic_shift_shift76_synthetic_vs_actual_CI.png","png",208865,"2025-06-18 15:35:53.145064","32c7021","2024-10-01","Ben Jaros","Plots for Percentage Change"
"job_market_data/Plots_Shift76_BaseReal_CI_USED_PERC_CHAN/North Carolina_synthetic_shift_shift76_synthetic_vs_actual_CI.png","png",211430,"2025-06-18 15:35:53.145533","32c7021","2024-10-01","Ben Jaros","Plots for Percentage Change"
"job_market_data/Plots_Shift76_BaseReal_CI_USED_PERC_CHAN/North Dakota_synthetic_shift_shift76_synthetic_vs_actual_CI.png","png",206100,"2025-06-18 15:35:53.145982","32c7021","2024-10-01","Ben Jaros","Plots for Percentage Change"
"job_market_data/Plots_Shift76_BaseReal_CI_USED_PERC_CHAN/Oregon_synthetic_shift_shift76_synthetic_vs_actual_CI.png","png",215617,"2025-06-18 15:35:53.14646","32c7021","2024-10-01","Ben Jaros","Plots for Percentage Change"
"job_market_data/Plots_Shift76_BaseReal_CI_USED_PERC_CHAN/Pennsylvania_synthetic_shift_shift76_synthetic_vs_actual_CI.png","png",205107,"2025-06-18 15:35:53.146947","32c7021","2024-10-01","Ben Jaros","Plots for Percentage Change"
"job_market_data/Plots_Shift76_BaseReal_CI_USED_PERC_CHAN/Rhode Island_synthetic_shift_shift76_synthetic_vs_actual_CI.png","png",212832,"2025-06-18 15:35:53.147413","32c7021","2024-10-01","Ben Jaros","Plots for Percentage Change"
"job_market_data/Plots_Shift76_BaseReal_CI_USED_PERC_CHAN/South Carolina_synthetic_shift_shift76_synthetic_vs_actual_CI.png","png",207589,"2025-06-18 15:35:53.147873","32c7021","2024-10-01","Ben Jaros","Plots for Percentage Change"
"job_market_data/Plots_Shift76_BaseReal_CI_USED_PERC_CHAN/Utah_synthetic_shift_shift76_synthetic_vs_actual_CI.png","png",207022,"2025-06-18 15:35:53.148332","32c7021","2024-10-01","Ben Jaros","Plots for Percentage Change"
"job_market_data/Plots_Shift76_BaseReal_CI_USED_PERC_CHAN/Wisconsin_synthetic_shift_shift76_synthetic_vs_actual_CI.png","png",194332,"2025-06-18 15:35:53.148783","32c7021","2024-10-01","Ben Jaros","Plots for Percentage Change"
"job_market_data/Pre_treat_plot_synDiD_Indiana.png","png",49894,"2025-06-18 15:35:53.161322","0f0f5cf","2024-07-01","Ben Jaros","Plots and Code- SynDiD- Indiana"
"job_market_data/rates_jmp.csv","csv",9031,"2025-06-18 15:35:53.2218","789917d","2024-06-09","Ben Jaros","Completed Rate Merge"
"job_market_data/real_ci_Synthetic_Control.png","png",50547,"2025-06-18 15:35:53.240167","9df247f","2024-09-21","Ben Jaros","Synthetic Control Attempt"
"job_market_data/real_log_nci.csv","csv",1126793,"2025-06-18 15:35:53.241626","bb2100b","2025-02-08","Ben Jaros","Update real_log_nci.csv"
"job_market_data/real_LR_log_nci/Alabama_sDiD_real_log_nci_long_run.png","png",129975,"2025-06-18 15:35:53.222218","f9979b5","2024-12-13","Ben Jaros","Move Files for SDID Supplemental Plots"
"job_market_data/real_LR_log_nci/Arizona_sDiD_real_log_nci_long_run.png","png",120739,"2025-06-18 15:35:53.222528","f9979b5","2024-12-13","Ben Jaros","Move Files for SDID Supplemental Plots"
"job_market_data/real_LR_log_nci/Arkansas_sDiD_real_log_nci_long_run.png","png",127906,"2025-06-18 15:35:53.222826","f9979b5","2024-12-13","Ben Jaros","Move Files for SDID Supplemental Plots"
"job_market_data/real_LR_log_nci/California_sDiD_real_log_nci_long_run.png","png",95116,"2025-06-18 15:35:53.223071","f9979b5","2024-12-13","Ben Jaros","Move Files for SDID Supplemental Plots"
"job_market_data/real_LR_log_nci/Colorado_sDiD_real_log_nci_long_run.png","png",120932,"2025-06-18 15:35:53.223385","f9979b5","2024-12-13","Ben Jaros","Move Files for SDID Supplemental Plots"
"job_market_data/real_LR_log_nci/Connecticut_sDiD_real_log_nci_long_run.png","png",111168,"2025-06-18 15:35:53.22367","f9979b5","2024-12-13","Ben Jaros","Move Files for SDID Supplemental Plots"
